Airport Code;Airport Name;City Name;Country Name;Country Code;Latitude;Longitude;World Area Code;City Name geo_name_id;Country Name geo_name_id;coordinates,,
MRK;Marco Island;Marco Island;United States;US;25.933333;-81.716667;67;\N;6252001;25.933333,,
NUW;Whidbey Island NAS;Oak Harbor;United States;US;48.351667;-122.655833;67;5805441;6252001;48.351667,,
LEB;White River;White River;United States;US;43.633333;-72.316667;67;\N;6252001;43.633333,,
KAE;SPB;Kake;United States;US;56.966667;-133.95;67;\N;6252001;56.966667,,
FAR;Hector Field;Fargo;United States;US;46.916667;-96.816667;67;5059163;6252001;46.916667,,
NRI;Shangri-la;Shangri-la;United States;US;36.566667;-94.85;67;\N;6252001;36.566667,,
SVW;Sparrevohn AFS;Sparrevohn;United States;US;61.083333;-155.566667;67;\N;6252001;61.083333,,
WOW;Willow;Willow;United States;US;61.75;-150.05;67;5878102;6252001;61.75,,
JEM;Heliport;Emeryville;United States;US;37.95;-122.336111;67;5346462;6252001;37.95,,
JLN;Joplin Regional;Joplin,-94.498333,
MYK;May Creek;May Creek;United States;US;61.366667;-142.683333;67;5802666;6252001;61.366667,,
GNT;Milan;Grants;United States;US;35.15;-107.866667;67;5469841;6252001;35.15,,
STK;Crosson Field;Sterling;United States;US;40.616667;-103.266667;67;5875173;6252001;40.616667,,
HYA;Barnstable;Hyannis;United States;US;41.669444;-70.280278;67;4940190;6252001;41.669444,,
BPT;Jefferson County;Beaumont;United States;US;30.083333;-94.1;67;5327098;6252001;30.083333,,
RSN;Ruston;Ruston;United States;US;32.516667;-92.616667;67;4339348;6252001;32.516667,,
EVW;Evanston;Evanston;United States;US;41.35;-111.016667;67;5824805;6252001;41.35,,
HON;Howes;Huron;United States;US;44.383333;-98.233333;67;5358769;6252001;44.383333,,
IRK;Municipal;Kirksville;United States;US;40.1;-92.55;67;5055787;6252001;40.1,,
BBF;Burlington;Burlington;United States;US;42.5;-71.183333;67;5788539;6252001;42.5,,
KKH;Kongiganak;Kongiganak;United States;US;59.966667;-162.75;67;\N;6252001;59.966667,,
SLO;Leckrone;Salem;United States;US;38.616667;-88.933333;67;5750162;6252001;38.616667,,
MUT;Muscatine;Muscatine;United States;US;41.363889;-91.144722;67;4868404;6252001;41.363889,,
MCB;Pike County;Mccomb;United States;US;31.15;-90.433333;67;5162260;6252001;31.15,,
TGE;Sharpe Field;Tuskegee;United States;US;46.966667;17.083333;67;4094490;6252001;46.966667,,
JAS;County;Jasper;United States;US;30.916667;-94.016667;67;4700731;6252001;30.916667,,
GKN;Gulkana;Gulkana;United States;US;62.166667;-145.466667;67;\N;6252001;62.166667,,
JAC;Jackson Hole;Jackson;United States;US;43.6;-110.733333;67;5828648;6252001;43.6,,
SDF;Louisville International;Louisville,-85.736111,
TPH;Tonopah Arpt;Tonopah;United States;US;38.06;-117.086944;67;5513795;6252001;38.06,,
SJC;Mineta San Jose International Airport;San Jose;United States;US;37.352778;-121.919444;1;5392171;6252001;37.352778,,
OCN;Municipal;Oceanside;United States;US;33.217222;-117.352778;67;5378771;6252001;33.217222,,
FME;Tipton AAF;Fort Meade;United States;US;19.833333;-72.5;67;4155988;6252001;19.833333,,
CLW;Executive;Clearwater;United States;US;50.433333;-93.45;67;5021527;6252001;50.433333,,
CIG;Craig-Moffat;Craig;United States;US;40.5;-107.583333;67;5845544;6252001;40.5,,
TLR;Mefford Field;Tulare,-119.326111,
RFG;Rooke Field;Refugio;United States;US;-41.066667;-72.466667;67;4722145;6252001;-41.066667,,
ALX;Thomas C Russell Fld;Alexander City;United States;US;32.933333;-85.95;67;4829843;6252001;32.933333,,
RTN;Crews Field;Raton;United States;US;36.733333;-104.5;67;5486795;6252001;36.733333,,
CKV;Outlaw Field;Clarksville,-87.415,
FRG;Republic Field;Farmingdale;United States;US;40.733333;-73.416667;67;5116931;6252001;40.733333,,
BKH;Barking Sands PMRF;Kekaha;United States;US;22.024722;-159.789444;67;5849164;6252001;22.024722,,
MUV;Mustin Alf;Philadelphia;United States;US;29.483333;31.066667;67;5131095;6252001;29.483333,,
ZRD;Richmond VA Rail;Richmond;United States;US;48.166667;-65.833333;67;5780388;6252001;48.166667,,
SKK;Shaktoolik;Shaktoolik;United States;US;64.383333;-161.1;67;\N;6252001;64.383333,,
BVD;Sea Port;Beaver Inlet;United States;US;53.733333;-166.316667;67;\N;6252001;53.733333,,
LIT;Adams Field Airport;Little Rock,-92.224444,
SEF;Sebring Regional Airport;Sebring,-81.3425,
GPT;Gulfport-Biloxi International;Gulfport;United States;US;30.4;-89.066667;67;4428667;6252001;30.4,,
IPT;Lycoming County;Williamsport;United States;US;41.25;-76.916667;67;5219585;6252001;41.25,,
KOY;Olga Bay SPB;Olga Bay;United States;US;57.15;-154.233333;67;\N;6252001;57.15,,
PDB;Pedro Bay;Pedro Bay;United States;US;59.783333;-154.116667;67;\N;6252001;59.783333,,
PUC;Carbon County;Price;United States;US;39.602778;-110.75;67;5545269;6252001;39.602778,,
LLX;Lyndonville;Lyndonville;United States;US;44.5;-72.016667;67;5238203;6252001;44.5,,
CLP;Clarks Point;Clarks Point;United States;US;58.85;-158.5;67;\N;6252001;58.85,,
EPG;Browns;Weeping Water;United States;US;40.866667;-96.133333;67;5081518;6252001;40.866667,,
ABQ;Albuquerque International;Albuquerque;United States;US;35.040278;-106.609167;67;5454711;6252001;35.040278,,
NCQ;Atlanta Nas;Marietta,-84.287222,
CEA;Cessna Aircraft Field;Wichita;United States;US;15.658889;101.1125;67;4281730;6252001;15.658889,,
HIK;Hickam AFB;Honolulu;United States;US;21.316111;-157.926667;67;5856195;6252001;21.316111,,
HVN;New Haven;New Haven;United States;US;41.266667;-72.883333;67;5003384;6252001;41.266667,,
TKF;Truckee-Tahoe;Truckee,-120.139444,
BFP;Beaver Falls;Beaver Falls;United States;US;40.766667;-80.4;67;5179478;6252001;40.766667,,
SVH;Municipal;Statesville;United States;US;35.766667;-80.95;67;4493316;6252001;35.766667,,
DUF;Pine Island Airport;Corolla,-75.788611,
AMA;Rick Husband Amarillo International;Amarillo,-101.705833,
GEY;South Big Horn County;Greybull;United States;US;44.516667;-108.083333;67;5826603;6252001;44.516667,,
DWH;David Wayne Hooks;Houston;United States;US;30.061944;-95.552778;67;5864312;6252001;30.061944,,
HUS;Municipal;Hughes;United States;US;66.033333;-154.233333;67;4115578;6252001;66.033333,,
HAI;Dr Haines;Three Rivers;United States;US;6.0;-9.75;67;5756628;6252001;6.0,,
OOA;Municipal;Oskaloosa;United States;US;41.283333;-92.633333;67;4870239;6252001;41.283333,,
MPB;SPB;Miami;United States;US;25.775;-80.175;67;5304640;6252001;25.775,,
WLM;Waltham;Waltham;United States;US;42.385278;-71.251389;67;4954380;6252001;42.385278,,
ZUG;Harrisburg Rail;Harrisburg;United States;US;34.251389;36.009722;67;5730389;6252001;34.251389,,
MNT;Minto;Minto;United States;US;64.9;-149.166667;67;\N;6252001;64.9,,
NUP;Nunapitchuk;Nunapitchuk;United States;US;60.883333;-162.466667;67;\N;6252001;60.883333,,
ATW;Outagamie County;Appleton;United States;US;44.266667;-88.516667;67;5244080;6252001;44.266667,,
SNP;Saint Paul Island;Saint Paul Island;United States;US;57.166667;-170.216667;67;\N;6252001;57.166667,,
CTZ;Sampson County;Clinton;United States;US;35.0;-78.333333;67;5773001;6252001;35.0,,
TNK;Tununak;Tununak;United States;US;72.033333;-80.916667;67;\N;6252001;72.033333,,
LGU;Cache;Logan;United States;US;41.783333;-111.85;67;5777544;6252001;41.783333,,
WSM;Wiseman;Wiseman;United States;US;67.416667;-150.116667;67;\N;6252001;67.416667,,
CVN;Municipal;Clovis;United States;US;34.416667;-103.083333;67;5462393;6252001;34.416667,,
WLW;Glenn County;Willows;United States;US;39.516667;-122.216667;67;5409777;6252001;39.516667,,
PWM;Intl Jetport;Portland;United States;US;43.65;-70.3;67;5746545;6252001;43.65,,
PQS;Pilot Station;Pilot Station;United States;US;61.933333;-162.883333;67;\N;6252001;61.933333,,
SAV;Savannah/Hilton Head;Savannah;United States;US;32.133333;-81.2;67;4656006;6252001;32.133333,,
BWC;Brawley;Brawley;United States;US;32.983333;-115.516667;67;5330567;6252001;32.983333,,
FTW;Meacham Field;Fort Worth;United States;US;32.855556;-96.85;67;4691930;6252001;32.855556,,
PDT;Pendleton;Pendleton;United States;US;45.7;-118.833333;67;5745380;6252001;45.7,,
PTN;Williams Memorial;Patterson;United States;US;29.75;-91.308333;67;5381515;6252001;29.75,,
SRW;Rowan County;Salisbury;United States;US;35.633333;-80.516667;67;5136107;6252001;35.633333,,
AUM;Austin;Austin;United States;US;43.666667;-92.933333;67;5016884;6252001;43.666667,,
FRN;Bryant AAF;Fort Richardson;United States;US;19.833333;-72.5;67;\N;6252001;19.833333,,
PIZ;Dew Station;Point Lay;United States;US;69.733333;-163.016667;67;\N;6252001;69.733333,,
FFM;Fergus Falls;Fergus Falls;United States;US;46.283333;-96.166667;67;5026416;6252001;46.283333,,
TVF;Regional;Thief River Falls;United States;US;52.883333;-0.30000000000000004;67;5049970;6252001;52.883333,,
LWB;Greenbrier Valley;Lewisburg;United States;US;37.783333;-80.336111;67;5197842;6252001;37.783333,,
MPE;Griswold;Madison;United States;US;41.283333;-72.6;67;5261457;6252001;41.283333,,
YAK;Yakutat;Yakutat;United States;US;59.5;-139.666667;67;\N;6252001;59.5,,
PSB;Bellefonte;Bellefonte;United States;US;60.933333;7.2;67;5179799;6252001;60.933333,,
SDY;Richland Municipal;Sidney;United States;US;47.716667;-104.183333;67;5699552;6252001;47.716667,,
ALE;Alpine;Alpine;United States;US;30.386111;-103.683333;67;5770732;6252001;30.386111,,
PWT;Bremerton;Bremerton;United States;US;47.483333;-122.75;67;5788054;6252001;47.483333,,
NYG;Quantico Nas;Quantico;United States;US;38.503611;-77.305;67;\N;6252001;38.503611,,
BTF;Salt Lake Skypark;Bountiful;United States;US;40.883333;-111.883333;67;5771826;6252001;40.883333,,
PTV;Porterville;Porterville;United States;US;36.033333;-119.066667;67;5384471;6252001;36.033333,,
GRI;Grand Island;Grand Island,-98.309722,
VTN;Miller Field;Valentine;United States;US;42.85;-100.55;67;5700344;6252001;42.85,,
RKR;Robert S Kerr;Poteau;United States;US;35.05;-94.616667;67;4548363;6252001;35.05,,
DXR;Danbury Municipal Airport;Danbury,-73.482222,
MKC;Downtown;Kansas City;United States;US;39.116667;-94.583333;67;4393217;6252001;39.116667,,
LOG;Longview;Longview;United States;US;46.116667;-122.883333;67;5801617;6252001;46.116667,,
LNA;Palm Beach County Park;West Palm Beach;United States;US;26.593056;-80.085;67;4177887;6252001;26.593056,,
RIF;Reynolds;Richfield;United States;US;38.75;-112.1;67;5545710;6252001;38.75,,
GUP;Senator Clark;Gallup;United States;US;35.516667;-108.783333;67;5468773;6252001;35.516667,,
CSN;Carson City;Carson City;United States;US;39.2;-119.733333;67;5501344;6252001;39.2,,
CDB;Cold Bay;Cold Bay;United States;US;55.2;-162.716667;67;\N;6252001;55.2,,
IYK;Kern County;Inyokern;United States;US;35.65;-117.833333;67;5359623;6252001;35.65,,
CLG;Coalinga;Coalinga;United States;US;36.15;-120.35;67;5338196;6252001;36.15,,
EPH;Ephrata;Ephrata;United States;US;47.3;-119.516667;67;5793832;6252001;47.3,,
MWS;Mount Wilson;Mount Wilson;United States;US;51.916667;-2.866667;67;\N;6252001;51.916667,,
WDB;Deep Bay;Deep Bay;United States;US;55.45;-131.783333;67;\N;6252001;55.45,,
TRM;Thermal;Thermal;United States;US;46.591111;13.825556;67;\N;6252001;46.591111,,
AUG;Augusta;Augusta;United States;US;44.316667;-69.8;67;5244365;6252001;44.316667,,
SMO;Santa Monica;Santa Monica;United States;US;34.015833;-118.45;67;5393212;6252001;34.015833,,
NWH;Parlin Field;Newport;United States;US;43.333333;-72.166667;67;5804694;6252001;43.333333,,
VSF;State;Springfield;United States;US;43.333333;-72.516667;67;5754005;6252001;43.333333,,
WAH;Wahpeton;Wahpeton;United States;US;46.266667;-96.6;67;5062355;6252001;46.266667,,
ATY;Watertown;Watertown;United States;US;44.916667;-97.15;67;5278005;6252001;44.916667,,
MBL;Blacker;Manistee;United States;US;44.266667;-86.25;67;5000611;6252001;44.266667,,
BYA;Boundary;Boundary;United States;US;64.083333;-141.116667;67;\N;6252001;64.083333,,
KFP;False Pass;False Pass;United States;US;54.85;-163.416667;67;\N;6252001;54.85,,
ATU;Casco Cove;Attu Island;United States;US;52.833333;173.183333;67;\N;6252001;52.833333,,
KGX;Grayling;Grayling;United States;US;62.666667;-160.008333;67;4994578;6252001;62.666667,,
GMU;Greenville Downtown;Greenville;United States;US;34.848056;-82.35;67;5564488;6252001;34.848056,,
ORQ;Heliport;Norwalk;United States;US;41.116667;-73.45;67;5377995;6252001;41.116667,,
ATO;Ohio University;Athens;United States;US;39.333333;-82.1;67;5244312;6252001;39.333333,,
ONH;Municipal;Oneonta;United States;US;42.45;-75.116667;67;5129852;6252001;42.45,,
RID;Richmond Municipal Airport;Richmond,-84.842778,
KYO;Topp Of Tampa;Tampa;United States;US;54.433333;23.65;67;4174757;6252001;54.433333,,
EHM;Cape Newenham;Cape Newenham;United States;US;58.633333;-162.066667;67;\N;6252001;58.633333,,
TOL;Toledo Express;Toledo,-83.807778,
SHD;Shenandoah Valley;Staunton;United States;US;38.266667;-78.9;67;4787440;6252001;38.266667,,
IFA;Iowa Falls;Iowa Falls;United States;US;42.516667;-93.266667;67;4862069;6252001;42.516667,,
DCA;Ronald Reagan Washington National Airport;Washington,-77.037778,
TEX;Telluride;Telluride;United States;US;42.095278;8.709722;67;5441199;6252001;42.095278,,
DUA;Eaker;Durant;United States;US;18.083333;-73.85;67;4854674;6252001;18.083333,,
RIL;Garfield County;Rifle;United States;US;39.516667;-107.716667;67;5436363;6252001;39.516667,,
VRB;Municipal;Vero Beach;United States;US;27.65;-80.416667;67;4176409;6252001;27.65,,
LWS;Nez Perce County Rgnl;Lewiston;United States;US;46.383333;-117.033333;67;5777244;6252001;46.383333,,
PKB;Wood County;Parkersburg;United States;US;39.35;-81.433333;67;4870730;6252001;39.35,,
ZFZ;Buffalo Depew Rr;Buffalo;United States;US;50.8;-1.683333;67;5819881;6252001;50.8,,
RZZ;Halifax County;Roanoke Rapids;United States;US;36.466667;-77.666667;67;4488232;6252001;36.466667,,
VPZ;Porter County;Valparaiso;United States;US;41.45;-86.983333;67;4927537;6252001;41.45,,
HPB;Hooper Bay;Hooper Bay;United States;US;61.5;-166.083333;67;5864197;6252001;61.5,,
PIT;Pittsburgh International;Pittsburgh,-80.232778,
SPF;Black Hills;Spearfish;United States;US;44.483333;-103.85;67;5769288;6252001;44.483333,,
LIJ;Long Island;Long Island;United States;US;54.9;-132.75;67;\N;6252001;54.9,,
HBG;The Hattiesburg-Bobby L. Chain Mun.;Hattiesburg;United States;US;19.233333;-72.233333;67;4429295;6252001;19.233333,,
RHI;Oneida County;Rhinelander;United States;US;45.633333;-89.45;67;5268720;6252001;45.633333,,
BFK;Buffalo Municipal Airport;Buffalo;United States;US;36.863333;-99.618611;67;5819881;6252001;36.863333,,
LKI;Lakeside USAF;Duluth;United States;US;-19.233333;18.2;67;5024719;6252001;-19.233333,,
0A7;Hendersonville Airport;Hendersonville;United States;US;35.316667;-82.45;67;4628735;6252001;35.316667,,
CNE;Canon City;Canon City;United States;US;38.416667;-105.1;67;5416005;6252001;38.416667,,
RNH;Municipal;New Richmond;United States;US;45.116667;-92.533333;67;5264475;6252001;45.116667,,
ULM;New Ulm;New Ulm;United States;US;44.316667;-94.5;67;5039173;6252001;44.316667,,
PDX;Portland International;Portland,-122.5975,
SOP;Pinehurst-S. Pines;Southern Pines;United States;US;35.215278;-79.588333;67;4492722;6252001;35.215278,,
LSR;Lost River;Lost River;United States;US;65.4;-167.15;67;\N;6252001;65.4,,
POB;Pope AFB;Fayetteville,-79.014444,
SCC;Prudhoe Bay/Deadhorse;Prudhoe Bay/Deadhorse;United States;US;70.333333;-148.333333;67;\N;6252001;70.333333,,
WLK;Selawik;Selawik;United States;US;66.6;-159.983333;67;\N;6252001;66.6,,
KKI;Spb;Akiachak;United States;US;60.916667;-161.433333;67;\N;6252001;60.916667,,
FYU;Fort Yukon;Fort Yukon;United States;US;66.566667;-145.266667;67;\N;6252001;66.566667,,
CCG;Crane County Arpt;Crane;United States;US;31.4;-102.35;67;5519648;6252001;31.4,,
LNK;Lincoln;Lincoln,-96.759167,
XSM;St Marys;St Marys;United States;US;38.283333;-76.633333;67;\N;6252001;38.283333,,
PVY;Pope Vanoy;Pope Vanoy;United States;US;59.316667;-154.916667;67;\N;6252001;59.316667,,
AKB;Atka;Atka;United States;US;52.2;-174.2;67;\N;6252001;52.2,,
BSQ;Bisbee Municipal Arpt;Bisbee;United States;US;31.363889;-109.881111;67;5284905;6252001;31.363889,,
SYI;Bomar Field;Shelbyville;United States;US;35.566667;-86.45;67;4657077;6252001;35.566667,,
FYV;Municipal;Fayetteville;United States;US;36.0;-94.166667;67;5116968;6252001;36.0,,
EUF;Weedon Field;Eufaula;United States;US;31.95;-85.133333;67;4536031;6252001;31.95,,
NCN;New Chenega;New Chenega;United States;US;60.001111;-148.008333;67;\N;6252001;60.001111,,
HLR;Fort Hood AAF;Killeen;United States;US;31.138611;-97.714444;67;4703223;6252001;31.138611,,
GAM;Gambell;Gambell;United States;US;63.766667;-171.75;67;\N;6252001;63.766667,,
OJC;Johnson Executive;Kansas City;United States;US;38.85;-94.733333;67;4393217;6252001;38.85,,
AIZ;Lee C Fine Memorial;Kaiser/Lake Ozark;United States;US;38.1;-92.55;67;\N;6252001;38.1,,
WMH;Mountain Home;Mountain Home;United States;US;36.366667;-92.466667;67;5601615;6252001;36.366667,,
HEE;Thompson-Robbins;Helena;United States;US;34.583333;-90.666667;67;5656882;6252001;34.583333,,
AID;Municipal;Anderson;United States;US;32.4;34.866667;67;5558857;6252001;32.4,,
FWA;Municipal/Baer Field;Fort Wayne;United States;US;41.116667;-85.116667;67;4920423;6252001;41.116667,,
BRO;South Padre Is. Intl;Brownsville;United States;US;25.916667;-97.416667;67;5716061;6252001;25.916667,,
PIA;Greater Peoria;Peoria,-89.683333,
MWL;Mineral Wells Arpt;Mineral Wells;United States;US;32.783333;-98.066667;67;4711647;6252001;32.783333,,
GFL;Warren County;Glens Falls;United States;US;43.35;-73.616667;67;5118693;6252001;43.35,,
RFD;Greater Rockford Airport;Rockford;United States;US;42.2;-89.1;67;5168451;6252001;42.2,,
KPN;Kipnuk SPB;Kipnuk;United States;US;59.933333;-164.033333;67;\N;6252001;59.933333,,
BCT;Public;Boca Raton;United States;US;26.366667;-80.116667;67;4148411;6252001;26.366667,,
GRD;Greenwood;Greenwood;United States;US;34.25;-82.15;67;5255102;6252001;34.25,,
VAD;Moody AFB;Valdosta;United States;US;46.286111;12.437778;67;4228147;6252001;46.286111,,
WWT;Newtok;Newtok;United States;US;60.933333;-164.633333;67;\N;6252001;60.933333,,
ASN;Talladega;Talladega;United States;US;38.6;-0.683333;67;4092788;6252001;38.6,,
OAJ;Albert J Ellis;Jacksonville;United States;US;34.716667;-77.416667;67;5733409;6252001;34.716667,,
LTS;Altus AFB;Altus;United States;US;34.65;-99.35;67;4529292;6252001;34.65,,
TMB;Tamiami;Miami;United States;US;10.016667;-73.65;67;5304640;6252001;10.016667,,
NLG;Nelson Lagoon;Nelson Lagoon;United States;US;56.016667;-161.15;67;\N;6252001;56.016667,,
GLD;Renner Field;Goodland;United States;US;39.366667;-101.7;67;5445479;6252001;39.366667,,
RLU;Bornite Upper;Bornite;United States;US;67.1;-156.933333;67;\N;6252001;67.1,,
CBM;Columbus AFB;Columbus,-88.443889,
CTH;Chestercounty Carlson;Coatesville;United States;US;39.966667;-75.816667;67;4557247;6252001;39.966667,,
NTJ;Manti-Ephraim;Manti;United States;US;39.266667;-111.633333;67;5542758;6252001;39.266667,,
TUP;Lemons Municipal;Tupelo;United States;US;34.268056;-88.77;67;4448903;6252001;34.268056,,
KIB;SPB;Ivanof Bay;United States;US;55.9;-159.483333;67;\N;6252001;55.9,,
PKA;SPB;Napaskiak;United States;US;60.7;-161.7;67;\N;6252001;60.7,,
TRI;Tri-cities Regional;Blountville;United States;US;36.475278;-82.4075;67;4607201;6252001;36.475278,,
DYS;Dyess AFB;Abilene;United States;US;54.1075;-1.483611;67;4669635;6252001;54.1075,,
JXN;Reynolds Municipal;Jackson;United States;US;42.266667;-84.466667;67;5828648;6252001;42.266667,,
PBA;Point Barrow;Barrow;United States;US;71.333333;-156.633333;67;5880054;6252001;71.333333,,
BZS;Buzzards Pt S;Washington;United States;US;49.0;-72.5;67;5549222;6252001;49.0,,
